,GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE
6022,3,1,1,670,1,1,1,1,0,3,1,3,0,1,2,1,1,1,85,72,30,34,78,10,0,117,84,2
6028,3,1,1,670,1,1,1,1,0,3,1,3,0,1,2,1,1,1,85,54,30,41,68,30,0,90,65,2
6029,3,1,1,670,1,1,1,1,0,3,1,3,0,1,2,1,1,1,106,60,60,34,74,10,0,72,65,2
5703,3,1,1,634,1,0,3,2,1,2,1,2,0,22,19,1,1,1,160,114,60,123,116,10,0,150,84,2
5700,3,1,1,634,1,0,3,2,1,2,1,2,0,22,19,1,1,1,178,85,60,127,98,10,0,195,136,1
5698,3,1,1,634,1,0,3,2,1,2,1,2,0,22,19,1,1,1,160,85,120,123,95,30,0,195,84,3
5699,3,1,1,634,1,0,3,2,1,2,1,2,0,22,19,1,1,1,214,85,120,127,98,20,0,120,84,3
5701,3,1,1,634,1,0,3,2,1,2,1,2,0,22,19,1,1,1,178,95,120,127,99,30,0,120,136,3
5702,3,1,1,634,1,0,3,2,1,2,1,2,0,22,19,1,1,1,160,95,60,127,99,20,0,195,105,2
5704,3,1,1,634,1,0,3,2,1,2,1,2,0,22,19,1,1,1,160,95,120,120,103,20,0,150,136,2
5705,3,1,1,634,1,0,3,2,1,2,1,2,0,22,19,1,1,1,178,114,30,127,128,20,0,150,136,2
5697,3,1,1,634,1,0,3,2,1,2,1,2,0,22,19,1,1,1,214,114,120,120,114,30,0,150,105,2
5410,3,1,1,602,1,0,3,1,0,3,1,1,0,22,1,1,1,1,254,111,120,109,149,10,0,234,169,2
5417,3,1,1,602,1,0,3,1,0,3,1,1,0,22,1,1,1,1,213,111,60,109,149,30,0,180,130,3
5416,3,1,1,602,1,0,3,1,0,3,1,1,0,22,1,1,1,1,254,133,30,109,149,30,0,144,169,2
5415,3,1,1,602,1,0,3,1,0,3,1,1,0,22,1,1,1,1,213,133,60,103,144,20,0,144,104,3
5414,3,1,1,602,1,0,3,1,0,3,1,1,0,22,1,1,1,1,213,100,30,109,114,10,0,144,130,3
5413,3,1,1,602,1,0,3,1,0,3,1,1,0,22,1,1,1,1,213,111,30,103,132,30,0,234,104,2
5412,3,1,1,602,1,0,3,1,0,3,1,1,0,22,1,1,1,1,193,100,60,103,139,30,0,144,169,3
5409,3,1,1,602,1,0,3,1,0,3,1,1,0,22,1,1,1,1,254,111,30,117,123,10,0,180,104,3
5411,3,1,1,602,1,0,3,1,0,3,1,1,0,22,1,1,1,1,254,100,30,103,139,20,0,234,130,2
9772,3,1,1,1086,2,0,3,1,1,5,1,2,0,22,1,1,1,1,165,103,30,82,128,30,0,200,125,2
9769,3,1,1,1086,2,0,3,1,1,5,1,2,0,22,1,1,1,1,216,103,60,74,116,20,0,200,162,2
9768,3,1,1,1086,2,0,3,1,1,5,1,2,0,22,1,1,1,1,165,114,30,74,156,20,0,160,100,3
9771,3,1,1,1086,2,0,3,1,1,5,1,2,0,22,1,1,1,1,165,137,120,82,177,10,0,160,125,3
9767,3,1,1,1086,2,0,3,1,1,5,1,2,0,22,1,1,1,1,216,137,60,82,177,30,0,260,100,3
9766,3,1,1,1086,2,0,3,1,1,5,1,2,0,22,1,1,1,1,165,137,30,68,144,10,0,260,162,2
9765,3,1,1,1086,2,0,3,1,1,5,1,2,0,22,1,1,1,1,182,137,120,74,156,20,0,260,125,3
9773,3,1,1,1086,2,0,3,1,1,5,1,2,0,22,1,1,1,1,216,114,60,68,132,10,0,160,125,3
9770,3,1,1,1086,2,0,3,1,1,5,1,2,0,22,1,1,1,1,182,103,120,68,144,10,0,200,100,3
5656,3,1,1,629,2,0,3,2,1,2,1,2,0,17,2,1,1,1,126,83,120,75,91,30,0,88,97,2
5660,3,1,1,629,2,0,3,2,1,2,1,2,0,17,2,1,1,1,126,100,30,75,123,20,0,110,97,3
5659,3,1,1,629,2,0,3,2,1,2,1,2,0,17,2,1,1,1,114,83,120,68,98,20,0,110,97,2
5658,3,1,1,629,2,0,3,2,1,2,1,2,0,17,2,1,1,1,114,100,60,71,108,10,0,110,60,3
5657,3,1,1,629,2,0,3,2,1,2,1,2,0,17,2,1,1,1,114,83,60,75,91,20,0,143,75,2
5655,3,1,1,629,2,0,3,2,1,2,1,2,0,17,2,1,1,1,126,75,60,75,90,10,0,143,97,1
5654,3,1,1,629,2,0,3,2,1,2,1,2,0,17,2,1,1,1,149,75,120,75,90,20,0,88,60,3
5652,3,1,1,629,2,0,3,2,1,2,1,2,0,17,2,1,1,1,149,100,120,68,103,30,0,110,75,3
5653,3,1,1,629,2,0,3,2,1,2,1,2,0,17,2,1,1,1,114,75,120,71,86,30,0,143,60,2
5500,3,1,1,612,2,0,3,1,1,3,0,2,0,15,2,1,1,1,176,119,30,103,132,10,0,169,91,3
5499,3,1,1,612,2,0,3,1,1,3,0,2,0,15,2,1,1,1,192,119,120,109,144,20,0,169,70,3
5502,3,1,1,612,2,0,3,1,1,3,0,2,0,15,2,1,1,1,176,99,30,109,144,20,0,104,56,3
5503,3,1,1,612,2,0,3,1,1,3,0,2,0,15,2,1,1,1,224,89,60,109,108,20,0,130,91,2
5504,3,1,1,612,2,0,3,1,1,3,0,2,0,15,2,1,1,1,192,89,120,103,132,10,0,130,56,3
5505,3,1,1,612,2,0,3,1,1,3,0,2,0,15,2,1,1,1,176,119,120,117,165,10,0,104,70,3
5506,3,1,1,612,2,0,3,1,1,3,0,2,0,15,2,1,1,1,176,89,30,117,114,30,0,130,70,3
5507,3,1,1,612,2,0,3,1,1,3,0,2,0,15,2,1,1,1,224,99,60,103,128,10,0,104,70,3
5501,3,1,1,612,2,0,3,1,1,3,0,2,0,15,2,1,1,1,224,119,60,117,165,30,0,169,56,3
4240,3,1,1,472,2,0,3,2,1,3,1,4,0,2,18,1,1,1,151,130,30,109,132,10,0,221,143,2
4245,3,1,1,472,2,0,3,2,1,3,1,4,0,2,18,1,1,1,151,130,120,116,156,10,0,136,110,2
4244,3,1,1,472,2,0,3,2,1,3,1,4,0,2,18,1,1,1,167,97,120,109,123,10,0,170,88,3
4243,3,1,1,472,2,0,3,2,1,3,1,4,0,2,18,1,1,1,198,97,60,112,108,20,0,170,143,2
4242,3,1,1,472,2,0,3,2,1,3,1,4,0,2,18,1,1,1,151,108,30,112,132,20,0,136,88,3
4241,3,1,1,472,2,0,3,2,1,3,1,4,0,2,18,1,1,1,198,130,60,116,156,30,0,221,88,3
4239,3,1,1,472,2,0,3,2,1,3,1,4,0,2,18,1,1,1,167,130,120,112,139,20,0,221,110,2
4247,3,1,1,472,2,0,3,2,1,3,1,4,0,2,18,1,1,1,198,108,60,109,123,10,0,136,110,2
4246,3,1,1,472,2,0,3,2,1,3,1,4,0,2,18,1,1,1,151,97,30,116,111,30,0,170,110,2
2006,2,0,1,223,2,0,1,1,0,3,0,1,0,1,22,1,0,1,234,57,60,126,78,30,0,0,0,2
2004,2,0,1,223,2,0,1,1,0,3,0,1,0,1,22,1,0,1,234,68,60,120,72,20,0,0,0,2
2003,2,0,1,223,2,0,1,1,0,3,0,1,0,1,22,1,0,1,234,51,30,126,58,10,1,0,0,2
2002,2,0,1,223,2,0,1,1,0,3,0,1,0,1,22,1,0,1,234,57,30,120,66,30,1,0,0,1
2001,2,0,1,223,2,0,1,1,0,3,0,1,0,1,22,1,0,1,211,51,60,120,72,30,1,0,0,1
2000,2,0,1,223,2,0,1,1,0,3,0,1,0,1,22,1,0,1,280,51,30,120,72,20,0,0,0,1
1998,2,0,1,223,2,0,1,1,0,3,0,1,0,1,22,1,0,1,280,57,30,134,64,10,0,0,0,1
2005,2,0,1,223,2,0,1,1,0,3,0,1,0,1,22,1,0,1,280,68,30,126,78,30,0,0,0,2
1999,2,0,1,223,2,0,1,1,0,3,0,1,0,1,22,1,0,1,280,57,120,126,78,10,1,0,0,2
2097,2,0,1,234,2,0,1,1,1,2,1,2,0,1,17,1,0,1,130,22,30,63,26,10,0,0,0,2
2101,2,0,1,234,2,0,1,1,1,2,1,2,0,1,17,1,0,1,112,22,30,56,29,30,1,0,0,2
2098,2,0,1,234,2,0,1,1,1,2,1,2,0,1,17,1,0,1,130,22,120,59,35,10,1,0,0,2
2099,2,0,1,234,2,0,1,1,1,2,1,2,0,1,17,1,0,1,130,20,30,56,32,20,0,0,0,2
2100,2,0,1,234,2,0,1,1,1,2,1,2,0,1,17,1,0,1,103,20,60,56,32,30,1,0,0,2
2102,2,0,1,234,2,0,1,1,1,2,1,2,0,1,17,1,0,1,112,20,30,59,25,10,1,0,0,2
2103,2,0,1,234,2,0,1,1,1,2,1,2,0,1,17,1,0,1,112,26,60,56,32,20,0,0,0,2
2105,2,0,1,234,2,0,1,1,1,2,1,2,0,1,17,1,0,1,112,22,60,59,35,30,0,0,0,2
2104,2,0,1,234,2,0,1,1,1,2,1,2,0,1,17,1,0,1,130,26,30,59,35,30,0,0,0,2
4086,3,1,1,455,2,0,1,3,0,4,1,2,0,25,2,1,1,1,146,40,30,55,45,10,0,120,56,3
4091,3,1,1,455,2,0,1,3,0,4,1,2,0,25,2,1,1,1,125,36,30,49,42,10,0,96,70,2
4087,3,1,1,455,2,0,1,3,0,4,1,2,0,25,2,1,1,1,146,40,120,49,53,10,0,156,91,2
4093,3,1,1,455,2,0,1,3,0,4,1,2,0,25,2,1,1,1,146,48,30,49,53,30,0,96,91,2
4092,3,1,1,455,2,0,1,3,0,4,1,2,0,25,2,1,1,1,125,48,60,44,50,20,0,96,56,3
4094,3,1,1,455,2,0,1,3,0,4,1,2,0,25,2,1,1,1,125,40,60,49,53,30,0,120,70,2
4088,3,1,1,455,2,0,1,3,0,4,1,2,0,25,2,1,1,1,146,36,30,44,50,20,0,156,70,2
4090,3,1,1,455,2,0,1,3,0,4,1,2,0,25,2,1,1,1,125,40,30,44,46,30,0,156,56,3
4089,3,1,1,455,2,0,1,3,0,4,1,2,0,25,2,1,1,1,114,36,60,44,50,30,0,96,91,3
9941,3,1,1,1105,2,0,3,3,0,2,1,2,0,25,2,1,1,1,114,80,60,55,90,20,0,143,75,2
9938,3,1,1,1105,2,0,3,3,0,2,1,2,0,25,2,1,1,1,146,72,120,55,86,20,0,88,60,3
9943,3,1,1,1105,2,0,3,3,0,2,1,2,0,25,2,1,1,1,114,80,120,44,91,20,0,110,97,2
9942,3,1,1,1105,2,0,3,3,0,2,1,2,0,25,2,1,1,1,114,96,60,49,106,10,0,110,60,3
9939,3,1,1,1105,2,0,3,3,0,2,1,2,0,25,2,1,1,1,125,72,60,55,86,10,0,143,97,2
9944,3,1,1,1105,2,0,3,3,0,2,1,2,0,25,2,1,1,1,125,96,30,55,123,20,0,110,97,2
9937,3,1,1,1105,2,0,3,3,0,2,1,2,0,25,2,1,1,1,114,72,120,49,83,30,0,143,60,2
9940,3,1,1,1105,2,0,3,3,0,2,1,2,0,25,2,1,1,1,125,80,120,55,90,30,0,88,97,3
9936,3,1,1,1105,2,0,3,3,0,2,1,2,0,25,2,1,1,1,146,96,120,44,99,30,0,110,75,2
9647,3,1,1,1072,2,0,3,1,1,2,0,1,0,22,12,1,1,1,157,86,60,102,103,30,0,120,75,3
9646,3,1,1,1072,2,0,3,1,1,2,0,1,0,22,12,1,1,1,186,103,30,102,106,30,0,96,97,2
9639,3,1,1,1072,2,0,3,1,1,2,0,1,0,22,12,1,1,1,186,86,30,106,91,10,0,120,60,3
9645,3,1,1,1072,2,0,3,1,1,2,0,1,0,22,12,1,1,1,157,103,60,99,103,20,0,96,60,3
9644,3,1,1,1072,2,0,3,1,1,2,0,1,0,22,12,1,1,1,157,77,30,102,86,10,0,96,75,2
9643,3,1,1,1072,2,0,3,1,1,2,0,1,0,22,12,1,1,1,157,86,30,99,95,30,0,156,60,3
9642,3,1,1,1072,2,0,3,1,1,2,0,1,0,22,12,1,1,1,142,77,60,99,98,30,0,96,97,2
9641,3,1,1,1072,2,0,3,1,1,2,0,1,0,22,12,1,1,1,186,77,30,99,98,20,0,156,75,2
9640,3,1,1,1072,2,0,3,1,1,2,0,1,0,22,12,1,1,1,186,86,120,102,103,10,0,156,97,2
1179,2,0,1,132,2,0,6,1,1,1,0,4,1,25,22,1,1,1,54,3120,120,30,3380,20,0,65,12,1
1180,2,0,1,132,2,0,6,1,1,1,0,4,1,25,22,1,1,1,61,3120,60,32,4160,30,0,65,10,1
1187,2,0,1,132,2,0,6,1,1,1,0,4,1,25,22,1,1,1,51,2340,30,32,3380,30,0,50,12,1
1183,2,0,1,132,2,0,6,1,1,1,0,4,1,25,22,1,1,1,61,2340,60,30,3120,20,0,50,16,1
1185,2,0,1,132,2,0,6,1,1,1,0,4,1,25,22,1,1,1,51,3120,120,32,4160,10,0,40,12,1
1181,2,0,1,132,2,0,6,1,1,1,0,4,1,25,22,1,1,1,51,3120,30,28,3120,10,0,65,16,1
1184,2,0,1,132,2,0,6,1,1,1,0,4,1,25,22,1,1,1,54,2340,120,28,4160,10,0,50,10,1
1186,2,0,1,132,2,0,6,1,1,1,0,4,1,25,22,1,1,1,61,2600,60,28,3380,10,0,40,12,1
1182,2,0,1,132,2,0,6,1,1,1,0,4,1,25,22,1,1,1,51,2600,30,30,4160,20,0,40,10,1
1927,2,0,1,215,2,1,8,2,1,2,1,2,0,22,25,1,1,1,61,315,30,28,560,20,0,65,25,1
1929,2,0,1,215,2,1,8,2,1,2,1,2,0,22,25,1,1,1,51,315,60,28,560,30,1,40,32,1
1930,2,0,1,215,2,1,8,2,1,2,1,2,0,22,25,1,1,1,54,350,30,28,455,30,1,65,20,2
1931,2,0,1,215,2,1,8,2,1,2,1,2,0,22,25,1,1,1,54,315,30,30,420,10,1,40,25,2
1932,2,0,1,215,2,1,8,2,1,2,1,2,0,22,25,1,1,1,54,420,60,28,420,20,0,40,20,2
1928,2,0,1,215,2,1,8,2,1,2,1,2,0,22,25,1,1,1,61,350,120,30,560,10,1,65,32,2
1933,2,0,1,215,2,1,8,2,1,2,1,2,0,22,25,1,1,1,54,350,60,30,560,30,0,50,25,1
1934,2,0,1,215,2,1,8,2,1,2,1,2,0,22,25,1,1,1,61,420,30,30,455,30,0,40,32,2
1926,2,0,1,215,2,1,8,2,1,2,1,2,0,22,25,1,1,1,61,350,30,32,420,10,0,50,20,2
3681,2,0,1,410,2,1,1,2,1,3,1,3,0,2,1,1,1,1,99,60,30,34,71,10,0,90,48,1
3682,2,0,1,410,2,1,1,2,1,3,1,3,0,2,1,1,1,1,99,60,120,30,84,10,1,117,78,2
3683,2,0,1,410,2,1,1,2,1,3,1,3,0,2,1,1,1,1,99,54,30,27,78,20,0,117,60,1
3684,2,0,1,410,2,1,1,2,1,3,1,3,0,2,1,1,1,1,78,54,60,27,78,30,1,72,78,1
3685,2,0,1,410,2,1,1,2,1,3,1,3,0,2,1,1,1,1,85,60,30,27,74,30,1,117,48,1
3686,2,0,1,410,2,1,1,2,1,3,1,3,0,2,1,1,1,1,85,54,30,30,65,10,1,72,60,1
3689,2,0,1,410,2,1,1,2,1,3,1,3,0,2,1,1,1,1,85,60,60,30,84,30,0,90,60,1
3687,2,0,1,410,2,1,1,2,1,3,1,3,0,2,1,1,1,1,85,72,60,27,78,20,0,72,48,1
3688,2,0,1,410,2,1,1,2,1,3,1,3,0,2,1,1,1,1,99,72,30,30,84,30,0,72,78,1
1615,2,0,1,180,2,0,8,3,1,2,0,1,0,22,25,1,1,1,58,257,120,36,308,30,0,48,52,2
1619,2,0,1,180,2,0,8,3,1,2,0,1,0,22,25,1,1,1,53,257,120,32,334,20,0,60,52,2
1618,2,0,1,180,2,0,8,3,1,2,0,1,0,22,25,1,1,1,58,308,30,36,411,20,1,60,52,1
1617,2,0,1,180,2,0,8,3,1,2,0,1,0,22,25,1,1,1,53,257,60,36,308,20,1,78,40,2
1614,2,0,1,180,2,0,8,3,1,2,0,1,0,22,25,1,1,1,58,231,60,36,334,10,0,78,52,2
1613,2,0,1,180,2,0,8,3,1,2,0,1,0,22,25,1,1,1,53,231,120,34,308,30,0,78,32,2
1611,2,0,1,180,2,0,8,3,1,2,0,1,0,22,25,1,1,1,69,308,120,32,308,30,1,60,40,2
1612,2,0,1,180,2,0,8,3,1,2,0,1,0,22,25,1,1,1,69,231,120,36,334,20,1,48,32,2
1616,2,0,1,180,2,0,8,3,1,2,0,1,0,22,25,1,1,1,53,308,60,34,334,10,1,60,32,2
988,2,0,1,110,2,0,1,1,1,2,1,3,0,25,1,1,0,1,174,56,30,73,66,30,0,0,0,2
981,2,0,1,110,2,0,1,1,1,2,1,3,0,25,1,1,0,1,192,74,120,63,82,20,0,0,0,2
982,2,0,1,110,2,0,1,1,1,2,1,3,0,25,1,1,0,1,174,74,30,55,78,10,0,0,0,2
983,2,0,1,110,2,0,1,1,1,2,1,3,0,25,1,1,0,1,228,74,60,73,99,30,0,0,0,2
989,2,0,1,110,2,0,1,1,1,2,1,3,0,25,1,1,0,1,228,62,60,55,72,10,0,0,0,2
985,2,0,1,110,2,0,1,1,1,2,1,3,0,25,1,1,0,1,228,56,60,63,64,20,0,0,0,2
986,2,0,1,110,2,0,1,1,1,2,1,3,0,25,1,1,0,1,192,56,120,55,78,10,0,0,0,2
987,2,0,1,110,2,0,1,1,1,2,1,3,0,25,1,1,0,1,174,74,120,73,99,10,0,0,0,2
984,2,0,1,110,2,0,1,1,1,2,1,3,0,25,1,1,0,1,174,62,30,63,86,20,0,0,0,2
180,2,0,1,21,2,0,3,1,0,2,1,4,0,25,2,1,0,1,133,96,120,57,106,20,0,0,0,2
183,2,0,1,21,2,0,3,1,0,2,1,4,0,25,2,1,0,1,122,80,30,57,106,20,0,0,0,2
186,2,0,1,21,2,0,3,1,0,2,1,4,0,25,2,1,0,1,122,96,120,63,123,10,0,0,0,2
184,2,0,1,21,2,0,3,1,0,2,1,4,0,25,2,1,0,1,154,72,60,57,83,20,0,0,0,2
185,2,0,1,21,2,0,3,1,0,2,1,4,0,25,2,1,0,1,133,72,120,52,99,10,0,0,0,2
188,2,0,1,21,2,0,3,1,0,2,1,4,0,25,2,1,0,1,154,80,60,52,91,10,0,0,0,2
187,2,0,1,21,2,0,3,1,0,2,1,4,0,25,2,1,0,1,122,72,30,63,86,30,0,0,0,2
181,2,0,1,21,2,0,3,1,0,2,1,4,0,25,2,1,0,1,122,96,30,52,99,10,0,0,0,2
182,2,0,1,21,2,0,3,1,0,2,1,4,0,25,2,1,0,1,154,96,60,63,123,30,0,0,0,1
8567,3,1,1,952,2,0,1,1,0,3,1,2,0,9,23,1,1,1,328,57,60,273,70,30,0,160,80,3
8566,3,1,1,952,2,0,1,1,0,3,1,2,0,9,23,1,1,1,391,68,30,273,72,30,0,128,104,3
8562,3,1,1,952,2,0,1,1,0,3,1,2,0,9,23,1,1,1,297,51,60,270,64,30,0,128,104,3
8564,3,1,1,952,2,0,1,1,0,3,1,2,0,9,23,1,1,1,328,51,30,273,57,10,0,128,80,3
8560,3,1,1,952,2,0,1,1,0,3,1,2,0,9,23,1,1,1,391,57,120,273,70,10,0,208,104,2
8559,3,1,1,952,2,0,1,1,0,3,1,2,0,9,23,1,1,1,391,57,30,277,62,10,0,160,64,3
8561,3,1,1,952,2,0,1,1,0,3,1,2,0,9,23,1,1,1,391,51,30,270,64,20,0,208,80,2
8565,3,1,1,952,2,0,1,1,0,3,1,2,0,9,23,1,1,1,328,68,60,270,70,20,0,128,64,3
8563,3,1,1,952,2,0,1,1,0,3,1,2,0,9,23,1,1,1,328,57,30,270,64,30,0,208,64,2
5913,3,1,1,658,2,1,1,0,0,3,1,0,0,2,1,1,1,1,160,81,30,88,84,10,0,110,60,3
5916,3,1,1,658,2,1,1,0,0,3,1,0,0,2,1,1,1,1,120,73,60,81,92,30,0,88,97,3
5914,3,1,1,658,2,1,1,0,0,3,1,0,0,2,1,1,1,1,160,81,120,84,99,10,0,143,97,3
5915,3,1,1,658,2,1,1,0,0,3,1,0,0,2,1,1,1,1,160,73,30,81,92,20,0,143,75,3
5921,3,1,1,658,2,1,1,0,0,3,1,0,0,2,1,1,1,1,133,81,60,84,99,30,0,110,75,3
5920,3,1,1,658,2,1,1,0,0,3,1,0,0,2,1,1,1,1,160,97,30,84,105,30,0,88,97,3
5919,3,1,1,658,2,1,1,0,0,3,1,0,0,2,1,1,1,1,133,97,60,81,97,20,0,88,60,3
5918,3,1,1,658,2,1,1,0,0,3,1,0,0,2,1,1,1,1,133,73,30,84,81,10,0,88,75,3
5917,3,1,1,658,2,1,1,0,0,3,1,0,0,2,1,1,1,1,133,81,30,81,90,30,0,143,60,3
1767,2,0,1,197,2,1,5,2,1,2,0,2,0,25,22,1,0,1,49,75,60,27,108,10,0,0,0,2
1770,2,0,1,197,2,1,5,2,1,2,0,2,0,25,22,1,0,1,46,100,60,25,108,10,1,0,0,2
1764,2,0,1,197,2,1,5,2,1,2,0,2,0,25,22,1,0,1,56,100,120,23,100,30,1,0,0,2
1771,2,0,1,197,2,1,5,2,1,2,0,2,0,25,22,1,0,1,46,83,120,23,108,20,0,0,0,2
1772,2,0,1,197,2,1,5,2,1,2,0,2,0,25,22,1,0,1,49,100,30,27,133,20,1,0,0,1
1766,2,0,1,197,2,1,5,2,1,2,0,2,0,25,22,1,0,1,56,75,120,27,108,20,1,0,0,2
1765,2,0,1,197,2,1,5,2,1,2,0,2,0,25,22,1,0,1,46,75,120,25,100,30,0,0,0,2
1769,2,0,1,197,2,1,5,2,1,2,0,2,0,25,22,1,0,1,46,83,60,27,100,20,1,0,0,2
1768,2,0,1,197,2,1,5,2,1,2,0,2,0,25,22,1,0,1,49,83,120,27,100,30,0,0,0,2
2250,2,0,1,251,2,0,1,1,1,2,0,3,0,25,2,1,1,1,125,48,120,49,53,20,0,143,35,2
2251,2,0,1,251,2,0,1,1,1,2,0,3,0,25,2,1,1,1,114,48,30,44,50,10,0,143,45,2
2252,2,0,1,251,2,0,1,1,1,2,0,3,0,25,2,1,1,1,146,48,60,55,62,30,0,143,28,2
2253,2,0,1,251,2,0,1,1,1,2,0,3,0,25,2,1,1,1,114,40,30,49,53,20,0,88,28,2
2254,2,0,1,251,2,0,1,1,1,2,0,3,0,25,2,1,1,1,146,36,60,49,42,20,0,110,45,2
2255,2,0,1,251,2,0,1,1,1,2,0,3,0,25,2,1,1,1,125,36,120,44,50,10,0,110,28,2
2256,2,0,1,251,2,0,1,1,1,2,0,3,0,25,2,1,1,1,114,48,120,55,62,10,0,88,35,3
2257,2,0,1,251,2,0,1,1,1,2,0,3,0,25,2,1,1,1,114,36,30,55,43,30,0,110,35,2
2258,2,0,1,251,2,0,1,1,1,2,0,3,0,25,2,1,1,1,146,40,60,44,46,10,0,88,35,2
3336,2,0,1,371,2,1,6,1,1,4,1,3,1,2,1,1,0,1,107,5040,60,59,5460,10,1,0,0,2
3334,2,0,1,371,2,1,6,1,1,4,1,3,1,2,1,1,0,1,114,4200,120,63,5040,30,0,0,0,2
3335,2,0,1,371,2,1,6,1,1,4,1,3,1,2,1,1,0,1,107,4200,60,63,5040,20,1,0,0,2
3333,2,0,1,371,2,1,6,1,1,4,1,3,1,2,1,1,0,1,114,3780,60,63,5460,10,0,0,0,2
3332,2,0,1,371,2,1,6,1,1,4,1,3,1,2,1,1,0,1,128,3780,120,63,5460,20,1,0,0,2
3337,2,0,1,371,2,1,6,1,1,4,1,3,1,2,1,1,0,1,107,4200,120,56,5460,20,0,0,0,2
3338,2,0,1,371,2,1,6,1,1,4,1,3,1,2,1,1,0,1,114,5040,30,63,6720,20,1,0,0,2
3331,2,0,1,371,2,1,6,1,1,4,1,3,1,2,1,1,0,1,107,3780,120,59,5040,30,0,0,0,2
3330,2,0,1,371,2,1,6,1,1,4,1,3,1,2,1,1,0,1,128,5040,120,56,5040,30,1,0,0,2
6197,3,1,1,689,2,1,1,1,1,4,1,3,0,22,17,1,1,1,245,112,60,116,133,20,0,299,120,2
6196,3,1,1,689,2,1,1,1,1,4,1,3,0,22,17,1,1,1,271,112,120,116,133,30,0,184,156,2
6199,3,1,1,689,2,1,1,1,1,4,1,3,0,22,17,1,1,1,245,112,120,95,137,20,0,230,156,2
6194,3,1,1,689,2,1,1,1,1,4,1,3,0,22,17,1,1,1,323,101,120,116,127,20,0,184,96,2
6193,3,1,1,689,2,1,1,1,1,4,1,3,0,22,17,1,1,1,245,101,120,104,122,30,0,299,96,2
6192,3,1,1,689,2,1,1,1,1,4,1,3,0,22,17,1,1,1,323,134,120,95,150,30,0,230,120,2
6200,3,1,1,689,2,1,1,1,1,4,1,3,0,22,17,1,1,1,271,134,30,116,187,20,0,230,156,2
6198,3,1,1,689,2,1,1,1,1,4,1,3,0,22,17,1,1,1,245,134,60,104,161,10,0,230,96,2
6195,3,1,1,689,2,1,1,1,1,4,1,3,0,22,17,1,1,1,271,101,60,116,127,10,0,299,156,2
2437,2,0,1,271,2,0,3,1,1,2,1,2,0,17,2,1,0,1,184,95,30,94,116,30,0,0,0,2
2436,2,0,1,271,2,0,3,1,1,2,1,2,0,17,2,1,0,1,184,127,120,94,165,10,0,0,0,2
2438,2,0,1,271,2,0,3,1,1,2,1,2,0,17,2,1,0,1,230,106,60,80,128,10,0,0,0,2
2432,2,0,1,271,2,0,3,1,1,2,1,2,0,17,2,1,0,1,230,127,60,94,165,30,0,0,0,2
2431,2,0,1,271,2,0,3,1,1,2,1,2,0,17,2,1,0,1,184,127,30,80,139,10,0,0,0,2
2430,2,0,1,271,2,0,3,1,1,2,1,2,0,17,2,1,0,1,199,127,120,86,144,20,0,0,0,2
2433,2,0,1,271,2,0,3,1,1,2,1,2,0,17,2,1,0,1,184,106,30,86,144,20,0,0,0,2
2435,2,0,1,271,2,0,3,1,1,2,1,2,0,17,2,1,0,1,199,95,120,80,132,10,0,0,0,2
2434,2,0,1,271,2,0,3,1,1,2,1,2,0,17,2,1,0,1,230,95,60,86,111,20,0,0,0,2
2721,2,0,1,303,2,0,6,1,1,1,1,1,1,17,2,1,0,1,161,2340,60,87,4160,30,1,0,0,1
2720,2,0,1,303,2,0,6,1,1,1,1,1,1,17,2,1,0,1,205,2340,30,87,4160,20,0,0,0,1
2722,2,0,1,303,2,0,6,1,1,1,1,1,1,17,2,1,0,1,176,2600,30,87,3380,30,1,0,0,1
2723,2,0,1,303,2,0,6,1,1,1,1,1,1,17,2,1,0,1,176,2340,30,93,3120,10,1,0,0,1
2726,2,0,1,303,2,0,6,1,1,1,1,1,1,17,2,1,0,1,176,2600,60,93,4160,30,0,0,0,1
2725,2,0,1,303,2,0,6,1,1,1,1,1,1,17,2,1,0,1,205,3120,30,93,3380,30,0,0,0,2
2718,2,0,1,303,2,0,6,1,1,1,1,1,1,17,2,1,0,1,205,2600,30,101,3120,10,0,0,0,1
2724,2,0,1,303,2,0,6,1,1,1,1,1,1,17,2,1,0,1,176,3120,60,87,3120,20,0,0,0,2
2719,2,0,1,303,2,0,6,1,1,1,1,1,1,17,2,1,0,1,205,2600,120,93,4160,10,1,0,0,1
8954,3,1,1,995,2,0,1,1,1,4,0,2,0,25,17,1,1,1,314,72,60,152,82,10,0,216,150,2
8951,3,1,1,995,2,0,1,1,1,4,0,2,0,25,17,1,1,1,266,65,120,152,86,10,0,270,120,1
8952,3,1,1,995,2,0,1,1,1,4,0,2,0,25,17,1,1,1,242,86,120,166,108,10,0,216,150,3
8946,3,1,1,995,2,0,1,1,1,4,0,2,0,25,17,1,1,1,266,86,120,158,97,20,0,351,150,3
8947,3,1,1,995,2,0,1,1,1,4,0,2,0,25,17,1,1,1,242,86,30,152,91,10,0,351,195,2
